[0.005s] Invoking command in '/home/yucheng/mpc_motion_control_projects/mpc_ws/build/mpc_car_control': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --build /home/yucheng/mpc_motion_control_projects/mpc_ws/build/mpc_car_control -- -j24 -l24
[0.037s] [  1%] Built target mpc_car_control__rosidl_generator_type_description
[0.041s] [  1%] Built target ament_cmake_python_symlink_mpc_car_control
[0.048s] [  2%] Built target mpc_car_control__cpp
[0.051s] [ 21%] Built target mpc_car_control__rosidl_generator_c
[0.065s] [ 37%] Built target mpc_car_control__rosidl_typesupport_c
[0.065s] [ 37%] Built target mpc_car_control__rosidl_typesupport_introspection_c
[0.065s] [ 45%] Built target mpc_car_control__rosidl_typesupport_cpp
[0.065s] [ 55%] Built target mpc_car_control__rosidl_typesupport_introspection_cpp
[0.065s] [ 61%] Built target mpc_car_control__rosidl_typesupport_fastrtps_c
[0.065s] [ 69%] Built target mpc_car_control__rosidl_typesupport_fastrtps_cpp
[0.076s] [ 69%] Built target mpc_car_control
[0.087s] [ 70%] Built target mpc_car_control__py
[0.092s] [ 81%] Built target scenario_generator_node
[0.092s] [ 81%] Built target control_allocator_node
[0.092s] [ 81%] Built target mpc_controller_node
[0.092s] [ 81%] Built target visualization_node
[0.092s] [ 81%] Built target vehicle_interface_node
[0.092s] [ 82%] [32mBuilding CXX object CMakeFiles/vehicle_model_node.dir/src/vehicle_model_node.cpp.o[0m
[0.094s] [ 85%] Built target pid_controller_node
[0.101s] [ 92%] Built target mpc_car_control__rosidl_generator_py
[0.113s] [ 98%] Built target mpc_car_control_s__rosidl_typesupport_c
[0.113s] [ 98%] Built target mpc_car_control_s__rosidl_typesupport_fastrtps_c
[0.113s] [ 98%] Built target mpc_car_control_s__rosidl_typesupport_introspection_c
[0.143s] running egg_info
[0.150s] writing mpc_car_control.egg-info/PKG-INFO
[0.150s] writing dependency_links to mpc_car_control.egg-info/dependency_links.txt
[0.150s] writing top-level names to mpc_car_control.egg-info/top_level.txt
[0.170s] reading manifest file 'mpc_car_control.egg-info/SOURCES.txt'
[0.171s] writing manifest file 'mpc_car_control.egg-info/SOURCES.txt'
[0.187s] [ 98%] Built target ament_cmake_python_build_mpc_car_control_egg
[5.863s] [100%] [32m[1mLinking CXX executable vehicle_model_node[0m
[6.083s] [100%] Built target vehicle_model_node
[6.091s] Invoked command in '/home/yucheng/mpc_motion_control_projects/mpc_ws/build/mpc_car_control' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --build /home/yucheng/mpc_motion_control_projects/mpc_ws/build/mpc_car_control -- -j24 -l24
[6.098s] Invoking command in '/home/yucheng/mpc_motion_control_projects/mpc_ws/build/mpc_car_control': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/opt/ros/jazzy DEBUGINFOD_URLS=https://debuginfod.ubuntu.com /usr/bin/cmake --install /home/yucheng/mpc_motion_control_projects/mpc_ws/build/mpc_car_control
[6.103s] -- Install configuration: ""
[6.103s] -- Execute custom install script
[6.103s] -- Up-to-date symlink: /home/yucheng/mpc_motion_control_projects/mpc_ws/install/mpc_car_control/share/ament_index/resource_index/rosidl_interfaces/mpc_car_control
[6.104s] -- Up-to-date symlink: /home/yucheng/mpc_motion_control_projects/mpc_ws/install/mpc_car_control/share/mpc_car_control/msg/VehicleState.json
[6.104s] -- Up-to-date symlink: /home/yucheng/mpc_motion_control_projects/mpc_ws/install/mpc_car_control/share/mpc_car_control/msg/ReferenceTrajectory.json
[6.104s] -- Up-to-date symlink: /home/yucheng/mpc_motion_control_projects/mpc_ws/install/mpc_car_control/share/mpc_car_control/msg/ControlCommandBody.json
[6.104s] -- Up-to-date symlink: /home/yucheng/mpc_motion_control_projects/mpc_ws/install/mpc_car_control/share/mpc_car_control/msg/ActuatorCommand.json
